Date,CO2Flux,CO2,H2O,Temperature, Pressure,WindSpeed,HorizontalWindDirection,RotationToZeroWTheta,RotationToZeroVPhi,SensibleHeatFlux,LatentHeatFlux,FrictionVelocity
0.7659574468,-17.653345,13.946816,544.0937,26.664534,96.87053,3.992861,215.44412,1.8052622,35.444122,20.265333,401.06488,0.5526778
0,-1.3515102,13.812851,705.82495,26.76635,96.745766,2.4683218,187.41599,0.67492735,7.4159856,-41.23666,18.054567,0.21275267
0.1063829787,-2.9217455,15.291393,598.2004,23.630224,96.91478,1.4303086,229.27225,0.8139733,49.27224,-13.653962,-2.1054733,0.115464546
0.2340425532,1.5381092,16.636034,563.546,20.101128,97.083305,1.6893045,125.97049,0,54.02951,-5.203654,1.598777,0.049162313
0.2553191489,-0.46072295,16.865442,562.3806,19.429007,97.078285,2.1207383,125.44226,0.07132631,54.557735,-16.874203,-0.22952794,0.1050681
0.2765957447,-0.93351954,17.420097,558.7707,19.024403,97.05685,2.07147,134.77298,0.09487286,45.22703,-9.294797,-0.40656403,0.079816684
0.2978723404,-1.2983167,18.417706,564.6327,17.840235,97.01483,2.5002327,149.87982,0.09065416,30.120176,-28.825495,-0.29894015,0.17893492
0.5319148936,-0.1473546,17.360544,550.3991,16.22422,97.0465,2.9993615,150.23691,0.10279216,29.763098,3.61667,20.571032,0.3365775
0.5531914894,2.413404,16.747934,573.1143,17.47784,97.0474,3.0968533,154.1471,0.6302506,25.852922,21.266916,17.909016,0.3620783
0.5744680851,-2.2020395,15.9297,588.7898,19.19017,97.05077,3.3619242,164.61194,0.3538781,15.388084,52.16919,41.71575,0.38633296
0.5957446809,-0.47355717,15.492966,599.74963,20.3286,97.065704,3.6956043,176.00531,0.4710541,3.99469,67.413864,42.913864,0.39161217
0.7021276596,-12.276617,14.539513,632.8781,24.513386,97.07334,4.336954,183.9452,0.9283066,3.9452147,120.875854,246.58134,0.45398763
0.7872340426,-11.874468,14.198884,676.8808,27.226019,97.0017,4.4415355,186.44073,0.68041354,6.440778,106.086,368.30783,0.49182686
0.8085106383,-10.35647,14.15333,678.6653,27.815825,96.987335,4.9637685,185.29283,1.0735618,5.2928395,103.57562,356.88382,0.57389605
0.829787234,-10.826296,14.099332,684.1761,28.252054,96.943405,4.882132,179.56339,0.9636782,0.43655962,94.08134,379.3316,0.5564588
0.8723404255,-10.894336,13.965126,698.60657,28.784912,96.88212,5.2979164,182.57051,0.8441836,2.5704758,65.40425,388.85532,0.6379903
0.8936170213,-10.210254,13.934537,700.82654,28.944828,96.871735,5.296411,185.37431,1.1765305,5.3743277,42.876274,331.34155,0.57518303
0.9574468085,-7.7101808,13.834301,714.81903,29.0115,96.8114,5.2864447,187.39793,1.1110041,7.3979187,-22.01115,252.47511,0.5616567
0.1489361702,5.8626294,15.136132,745.32135,23.096767,96.97583,2.4182448,161.48871,0.84279174,18.511278,-53.189877,12.100562,0.28996664
0.170212766,4.291885,15.31743,748.3342,22.42962,96.99301,2.6220248,163.67633,0.7636149,16.323647,-43.45432,10.029761,0.3129699
0.2340425532,4.740402,15.136006,732.82117,22.414577,96.99682,3.8567119,180.32977,1.1485891,0.32983825,-61.34275,17.853811,0.43632162
0.2765957447,4.85056,14.949269,728.1242,22.579315,96.99655,4.6982045,185.42159,1.1756986,5.421594,-66.14192,21.950603,0.5012931
0.3191489362,4.9532356,14.954667,726.20337,22.203714,96.90385,6.282886,193.4846,1.5647317,13.4846,-70.44565,26.729681,0.69200295
0.4255319149,1.5804276,15.203635,723.01605,21.033653,96.99992,3.0676973,188.82422,1.138493,8.824195,-51.133717,2.2919908,0.36227256
0.6170212766,-10.361371,14.409532,792.40393,24.213182,97.18838,5.013815,199.7334,0.50474256,19.733408,77.216934,143.72093,0.48881304
0.6382978723,-13.6306,14.311538,804.8515,24.955854,97.20259,4.9535255,196.94884,1.2340053,16.94883,107.41169,213.48694,0.56462777
0.7021276596,-11.22066,14.159057,830.51556,27.098352,97.20699,5.9861603,183.9637,1.0100763,3.963735,126.80848,279.5254,0.6649313
0.7234042553,-11.753155,14.116909,838.5549,27.783655,97.20737,6.244452,185.10658,1.1426105,5.106573,119.720215,309.46,0.6485423
0.7659574468,-11.223202,14.012528,855.4361,28.934666,97.178856,6.2260385,186.89919,1.1851478,6.89922,115.29287,352.18585,0.6865166
0.7872340426,-9.934657,13.974944,842.41766,29.437628,97.140915,6.4692936,187.2457,0.8025951,7.245683,99.460815,338.0752,0.6731311
0.829787234,-9.512508,13.878825,777.0766,30.303766,97.095345,6.9877543,191.65692,1.0254575,11.65693,76.584564,362.6618,0.70721745
0.8936170213,-8.725294,13.890036,738.4132,30.150494,97.02672,6.816206,189.13388,0.74283206,9.1338825,41.06687,345.96625,0.72397584
0.9787234043,-5.8499246,13.910173,804.4118,29.179699,97.0354,5.916418,184.6918,0.89416283,4.691816,-35.83048,195.69756,0.63226455
0,-1.4637629,14.043444,807.9171,28.143349,97.05341,5.434242,180.11208,0.79179496,0.111905925,-77.02194,71.74132,0.5875451
0.085106383,6.329058,14.669649,848.82324,25.744396,97.20668,4.2321362,181.26474,1.0056106,1.2647048,-66.13541,26.899271,0.44644904
0.1276595745,0.25834402,14.720746,857.1952,25.041857,97.25465,4.2569165,174.84366,0.6923867,5.1563253,-51.109665,2.5349276,0.47867218
0.170212766,6.0023932,15.216156,857.27203,23.283564,97.289665,3.535642,170.59647,0.7830976,9.403525,-44.854874,9.162759,0.42081445
0.2553191489,4.31388,14.972875,812.30237,22.80335,97.31469,5.140105,179.75708,0.8420949,0.24308985,-45.730137,17.633427,0.5001102
0.2978723404,4.4407024,15.0626545,799.71814,22.389072,97.3128,4.7128553,182.30554,0.9518281,2.3056278,-49.3261,14.546045,0.5000302
0.3191489362,1.5248281,15.133081,796.3335,22.08848,97.31184,4.3485494,184.5002,1.0770195,4.500197,-54.126965,4.0634246,0.49748284
0.3617021277,0.5792115,15.334285,784.727,21.341734,97.30445,3.1577156,181.04562,0.40734452,1.0454892,-40.058918,-3.4802258,0.3437729
0.4042553191,0.59827954,15.598224,762.09875,20.59547,97.30555,2.1081636,172.91388,0.79573923,7.086129,-27.286432,-2.2299984,0.2255271
0.4255319149,2.277934,15.817093,747.17896,20.140789,97.34825,1.5036538,154.43478,0.5337591,25.565214,-20.79262,-4.093531,0.186709
0.4468085106,1.5308874,16.105757,725.13245,19.635696,97.370155,1.2572377,141.14102,0.4247462,38.858967,-11.1279545,-1.7014211,0.1127773
0.5531914894,-3.69595,15.455288,794.0853,20.763601,97.49622,3.0987635,167.99704,0.613575,12.002959,48.08826,39.54911,0.3670079
0.7234042553,-11.936266,14.218799,840.2183,27.286766,97.49641,5.5937943,199.3765,1.1786907,19.37648,133.49861,305.03244,0.6264615
0.7659574468,-9.53604,14.186319,836.96295,27.560354,97.480225,5.068718,198.67902,1.0417391,18.679014,48.88893,222.61534,0.53267485
0.7872340426,-9.685094,14.156096,831.79535,27.66592,97.409706,6.0393333,184.6312,0.68385583,4.63122,54.865303,221.44833,0.63574904
0.8085106383,-12.747349,14.110355,815.4206,28.13517,97.3873,5.862205,186.15442,1.2516401,6.1544123,81.80339,343.0951,0.70651335
0.9361702128,-8.03893,14.034438,808.93005,28.338858,97.28427,5.798453,168.65207,0.8242456,11.347907,69.609184,251.5205,0.66263145
0.9574468085,-7.644926,14.064927,803.9681,28.14987,97.2823,5.5057883,167.85172,0.58850694,12.148278,19.524433,220.53514,0.6442753
0,-1.2442368,14.117515,845.5515,27.207367,97.26393,4.6299486,166.72244,0.35165942,13.277564,-48.95139,56.21208,0.5092039
0.1063829787,6.709776,15.090298,848.2283,23.98697,97.28519,3.0738685,163.2785,0.47969806,16.721485,-51.99256,16.727962,0.3770692
0.1489361702,4.976724,15.074563,825.5737,23.590454,97.383675,3.4682941,168.81424,0.51775557,11.18575,-39.98893,17.8562,0.3699314
0.170212766,4.6865892,15.14523,815.2064,23.447348,97.39667,3.1644938,169.99817,0.5918225,10.001825,-33.080112,15.94123,0.34867975
0.2553191489,5.1603203,15.282652,802.3793,23.094097,97.31998,3.4339824,180.7124,0.97978795,0.7124441,-45.932705,14.0405655,0.37652066
0.2765957447,5.321408,15.132509,790.6552,23.090834,97.29454,4.15006,187.19128,1.127439,7.1912985,-58.30367,20.689058,0.4442648
0.2978723404,4.720242,15.110408,783.1269,22.989222,97.28509,3.9029331,187.60953,0.8679557,7.6095343,-53.652115,18.069489,0.39710528
0.3404255319,4.925565,15.229133,765.3465,22.275549,97.2813,3.8073502,183.51218,1.0467985,3.512183,-49.566082,14.805925,0.3925458
0.3617021277,5.202605,15.298236,761.47943,21.954155,97.27475,3.6363366,178.77362,0.84232724,1.22637,-49.78271,13.395181,0.396617
0.4042553191,4.390086,15.6329155,757.57916,20.898422,97.27403,3.5256824,172.21066,0.4635167,7.789368,-37.62551,5.1939473,0.3671959
0.4255319149,4.5496397,15.674754,755.0252,20.755587,97.28258,3.5238178,172.48706,0.5898354,7.5129356,-36.913372,4.1949496,0.377637
0.4893617021,3.3739955,15.918931,741.40454,19.965681,97.28488,3.879337,171.6695,0.3280537,8.330514,-26.722795,4.352592,0.40341377
0.5531914894,-6.610663,15.017353,789.034,21.941074,97.37989,4.2107806,186.5672,0.9989727,6.5671945,34.075096,72.141884,0.481809
0.5957446809,-10.6147995,14.668884,781.0363,23.605288,97.37198,5.346324,197.12662,1.1738663,17.126623,84.204895,139.08948,0.58726364
0.6170212766,-12.449564,14.551808,782.29803,24.442854,97.34771,5.6496015,200.555,0.9600162,20.55499,110.76243,178.97935,0.62458324
0.7021276596,-11.837069,14.324904,823.9948,26.69397,97.28428,5.556071,195.49266,1.097893,15.492666,177.08572,274.62164,0.6132305
0.7446808511,-10.546806,14.186686,868.51404,27.905514,97.234604,5.0483217,194.38223,1.2220541,14.38223,175.85347,291.6732,0.57282937
0.7659574468,-8.1741905,14.174854,869.6411,28.312485,97.210434,5.324432,188.36932,0.8638881,8.369317,166.58157,277.28067,0.55222374
0.8936170213,-5.566578,14.055446,837.49146,29.422127,97.019264,7.1735163,180.19969,0.7592461,0.19881032,107.95687,227.84433,0.73443115
0.914893617,-5.6410637,14.049016,826.06964,29.341307,97.01126,7.012916,181.25113,0.46309435,1.251171,79.6921,236.70132,0.68960893
0.9787234043,-5.721842,14.058865,814.5487,28.818346,96.999756,6.072172,179.42438,0.76872283,0.5757336,3.1365643,195.57661,0.6332394
0.1276595745,6.8956757,15.204734,859.81146,24.275335,97.08862,3.3930943,168.41382,0.41777882,11.586168,-50.61047,10.343087,0.40108958
0.1914893617,5.4966846,14.924235,889.90576,24.578306,97.01,4.48518,177.0296,0.61516744,2.9703884,-51.9603,14.841829,0.4790979
0.2127659574,5.170727,14.973995,879.76776,24.347631,97.07491,3.9598317,183.9612,1.0108509,3.9612148,-52.799305,14.620823,0.43100166
0.2765957447,4.541582,15.045404,781.5792,23.48343,97.09871,4.5110765,184.02834,0.9767876,4.028325,-54.007236,44.208183,0.45765212
0.2978723404,4.2326035,15.095967,759.8065,22.946836,97.10519,4.2994657,185.13428,1.2800843,5.1342387,-51.943848,23.323065,0.44905522
0.3404255319,4.5118246,15.147275,745.12396,22.140057,97.09871,4.4001837,182.77135,0.76438326,2.7712834,-57.33416,16.592789,0.45545647
0.4680851064,4.094475,15.619248,722.2936,19.682714,97.00671,2.6240168,147.2327,0.16551113,32.767303,-28.959433,-3.8128126,0.30825782
0.5531914894,-1.321238,14.858913,816.4919,21.706112,97.08867,5.0342765,163.33093,0.3292445,16.669062,44.798443,26.147497,0.56759566
0.5744680851,-7.6369295,14.741695,824.7253,22.426817,97.09555,5.403681,161.63373,0.21760605,18.366282,67.5657,75.79624,0.6105701
0.5957446809,-11.120108,14.661411,836.1664,22.966276,97.13614,5.37408,159.33395,0.84232724,20.666054,132.86443,126.02528,0.67759913
0.6382978723,-7.9363017,14.531011,851.5065,23.948494,97.22174,3.9740312,156.33017,0.5598814,23.66984,54.746834,97.783905,0.47171107
0.6595744681,-4.1043563,14.454814,849.971,24.542452,97.227646,3.7570097,162.2572,0.8844815,17.7428,40.212585,62.277214,0.43891183
0.7659574468,-10.219468,14.257114,804.05804,26.772982,97.09005,5.9319916,168.10577,0.8261426,11.894238,141.46013,244.17863,0.7131217
0.829787234,-8.314282,14.128076,806.4099,27.916971,96.87404,8.054227,176.35477,0.7444109,3.6452422,214.05414,272.3021,0.84917754
0.8510638298,-6.6486764,14.104239,804.5926,28.044077,96.85951,7.645857,181.01744,0.9223856,1.0174114,194.3737,236.3923,0.7959623
0.9361702128,-6.0828314,14.082368,799.0092,28.036005,96.789154,6.6216884,176.11615,0.648913,3.8838344,89.872025,187.82301,0.71384025
0.9574468085,-3.314283,14.071784,806.1613,27.807158,96.79154,6.2063847,176.11111,0.71409017,3.8888729,7.122646,169.12791,0.6824361
0.9787234043,-4.609,14.088936,806.35284,27.629948,96.79023,6.437273,172.34344,0.74230504,7.6565847,18.750933,159.20929,0.71614677
0.0425531915,3.7848022,14.462877,805.6423,25.766487,96.805244,3.7257504,165.90222,0.41590115,14.097786,-53.90573,33.630344,0.41566393
0.085106383,5.0453167,14.762106,806.38,24.496435,96.87139,3.0547698,159.65817,0.58249134,20.341843,-51.840553,18.819235,0.35894153
0.2553191489,4.0620303,15.209614,777.87604,22.337975,96.88342,3.6981666,163.33301,0.3669087,16.66699,-32.83158,12.9163885,0.40155956
0.2765957447,4.036745,15.224282,778.2018,22.18021,96.87905,3.43586,160.47916,0.17245865,19.520844,-30.87639,10.890162,0.38350376
0.4255319149,1.7614876,15.068151,832.12915,22.13413,96.80988,3.104775,166.82678,0.7008137,13.173207,-33.51757,-1.9336469,0.3573745
0.4468085106,1.2944252,15.465578,809.22577,21.23861,96.86735,2.4191053,155.43591,0.36423242,24.564075,-19.564312,-0.71636194,0.29710525
0.5106382979,1.847275,15.120489,820.6289,21.508652,96.864426,3.0606844,157.87936,0.3488662,22.120632,-17.89046,2.8784087,0.37551793
0.5744680851,0.17675434,14.689808,866.6568,23.179472,96.90019,5.16727,185.99695,0.9170666,5.9969544,18.200356,12.216612,0.51477414
0.6808510638,-9.92815,14.391212,902.1972,24.939922,97.10598,4.344329,159.32309,0.08392944,20.676899,70.8149,122.6979,0.5019086
0.7021276596,-8.053499,14.335987,908.304,25.349142,97.18405,3.51675,155.01865,0.42658493,24.981367,43.59308,109.88024,0.44943318
0.7446808511,-15.020313,14.150998,931.35016,26.312819,97.11267,4.4131308,139.01776,0.44190547,40.98223,180.24396,247.87833,0.5968952
0.7659574468,-11.318053,14.070013,926.58563,27.077393,97.028145,5.5976057,150.6131,0.14803764,29.386896,198.59244,240.17885,0.6952048
0.8085106383,-9.176064,13.918227,889.0188,28.457325,96.945335,6.2339334,163.60867,0.62869626,16.391323,195.63843,256.68185,0.73079675
0.829787234,-7.2878666,13.918349,849.95795,28.677397,96.906685,6.5168605,163.79306,0.31959417,16.206936,132.96156,224.39139,0.6944387
0.8723404255,-7.4427567,13.904756,854.9204,28.72693,96.909386,5.810441,148.39886,0.29342008,31.60115,80.529274,244.09079,0.7077237
0.9574468085,-7.75415,13.927612,917.8689,27.983889,96.92466,5.822136,127.402405,0.044234697,52.597607,45.7352,173.2402,0.72541016
0.0212765957,-1.6995658,14.061692,865.88214,26.555557,96.86256,4.6500278,147.8342,0.32020584,32.1658,-51.581436,37.005444,0.5769588
0.1063829787,4.216552,14.835219,883.42694,23.93053,96.96849,2.4124448,143.47375,0.14803764,36.526257,-30.471518,5.985192,0.28081834
0.3404255319,4.9059205,14.841298,825.4005,22.845821,96.87725,3.7380254,146.23767,0.482545,33.762333,-31.662338,17.83457,0.49352548
0.4255319149,3.9521868,14.84967,833.5303,23.133118,96.878944,4.284203,162.49481,0.5192651,17.505196,-26.032377,13.620261,0.49469796
0.5319148936,0.87525135,14.956382,864.474,22.844734,96.89482,4.2197514,157.55011,0.36423242,22.449888,3.2557034,9.563647,0.51833344
0.5957446809,-7.857436,14.443334,938.7671,24.645094,96.88661,5.5021076,170.47406,0.5723248,9.525931,64.306465,78.33318,0.6079006
0.6170212766,-7.581195,14.31298,951.3406,25.439486,96.88263,5.678815,178.31573,1.1270918,1.6842353,66.76331,96.65779,0.6204209
0.6382978723,-4.208,14.321044,937.65845,25.766071,96.87784,6.1586733,188.55798,1.0857054,8.557983,23.894743,84.37687,0.6304959
0.6808510638,-9.536086,14.208767,939.12134,26.42349,96.79386,6.197309,173.58768,0.5417642,6.412341,94.184525,150.87044,0.6933642
0.7021276596,-8.341231,14.10198,948.4161,27.288462,96.78407,5.666795,164.26816,0.66056854,15.731828,133.80852,178.29807,0.6567303
0.8085106383,2.9356916,14.044625,842.6725,29.008314,96.580124,8.772014,171.89804,1.7340436,8.101963,218.57787,143.9608,0.5954761
0.8936170213,3.5456395,14.052959,774.9689,29.299337,96.405685,8.776375,170.27814,1.605839,9.721874,196.69641,113.75899,0.6032069
0.9361702128,4.3887753,14.021668,780.8447,29.260704,96.34488,8.83864,167.12244,1.2990525,12.877567,134.95964,47.861298,0.6059553
0.9574468085,3.4302704,13.978794,801.2511,29.252712,96.3232,7.8816752,165.10681,1.5916399,14.8932,173.48071,74.12694,0.56467164
0.9787234043,2.851423,13.996554,795.15717,28.9307,96.30707,8.952124,166.39566,1.2858802,13.604333,138.10103,87.049706,0.5989772
0,2.9059477,14.081707,842.15955,27.903645,96.30545,8.449804,166.12708,1.4116701,13.872919,66.3369,33.266518,0.55949765
0.0425531915,4.6152725,14.257392,836.66254,26.966099,96.345085,8.644202,165.52304,1.374017,14.476957,-4.6022468,22.960741,0.57646745
0.1063829787,3.7272902,14.484915,830.4238,25.070847,96.47813,8.112795,173.09097,1.5120683,6.9090214,-19.1816,6.661997,0.51590383
0.1914893617,3.5291936,14.754933,857.0967,23.104065,96.49779,4.405177,151.92654,0.8559236,28.073467,-9.220671,-0.17650406,0.3447129
0.2127659574,3.8956454,14.783392,862.73474,23.004116,96.496956,4.2511706,154.08896,1.2693383,25.911053,-17.37237,-3.2085388,0.3483196
0.3191489362,3.6545482,14.734012,887.5206,23.5454,96.32971,6.596021,162.83365,1.3521956,17.166357,-1.9961205,9.077797,0.4589235
0.3617021277,3.710905,14.610314,890.02814,23.51209,96.32857,6.978406,161.04636,1.1475664,18.953642,4.3905377,9.025807,0.49932933
0.5106382979,2.5197947,14.682548,903.3165,23.602217,96.29863,6.0227,150.50592,1.5473764,29.494083,-3.868522,9.137011,0.47863138
0.6382978723,-1.0937779,14.431781,941.04596,25.846785,96.49305,5.512251,181.61632,1.7391149,1.6162854,129.87634,69.76803,0.38163328
0.6808510638,-0.99294704,14.326371,941.7763,26.73118,96.42809,6.542721,180.29091,1.7487656,0.29141262,192.62343,86.097694,0.4517973
0.7021276596,-1.4141257,14.255317,938.7378,27.16661,96.39821,6.4812784,182.5342,1.6896876,2.534202,198.3225,93.729965,0.46312538
0.7234042553,6.213809,14.22246,935.68677,27.418251,96.38167,6.287581,175.17563,1.5504087,4.8243456,282.53705,66.750916,0.45175052
0.7446808511,1.7443098,14.184093,929.58154,28.00677,96.34404,6.4663363,172.93216,1.480285,7.0678625,237.39273,85.599915,0.44809064
0.8723404255,3.4603317,13.929877,934.94476,30.162687,96.230385,6.407573,165.54059,1.1470547,14.45942,244.63214,81.68709,0.48959953
0.9361702128,4.1185503,13.839461,973.1706,30.585804,96.21169,6.3910146,150.28754,1.2178837,29.712454,128.98904,29.681393,0.4898111
0.9574468085,3.9566011,13.781171,1014.6685,30.394787,96.211,6.1641064,132.46036,0.7996641,47.53964,118.4383,21.81407,0.46830973
0.0638297872,3.6755288,14.121773,1055.5891,27.978472,96.20458,5.613678,128.50528,0.56371266,51.494705,-12.418715,-6.2732277,0.4222083
0.1489361702,3.8625054,14.29727,1043.7815,27.239616,96.14659,6.891099,136.12927,0.87133086,43.870712,-22.976427,2.5106046,0.51089865
0.170212766,3.262794,14.355827,1045.0563,27.054396,96.21874,6.2113643,129.19019,0.38512212,50.809814,-19.034863,-1.1185205,0.4463952
0.2340425532,3.792944,14.36856,1074.5565,27.30305,96.390564,4.541508,132.52844,0.7314173,47.471573,-8.408914,2.162183,0.32792872
0.2978723404,3.011804,14.703471,798.2212,23.136059,96.49502,5.3267055,64.20819,0.80235124,115.79181,5.0503902,7.00184,0.40816337
0.3617021277,4.4292293,14.701747,840.04694,23.197048,96.49567,5.783674,87.86261,0.019782357,92.1374,10.188613,10.896056,0.42766276
0.3829787234,4.6592445,14.719964,797.6504,22.310476,96.49901,4.796854,107.149414,0.35332474,72.85059,32.62319,48.07446,0.4214575
0.4042553191,2.1197124,14.700763,784.6657,21.88942,96.49701,5.530598,107.46472,0.2818555,72.535286,12.888001,-1.1899114,0.43885583
0.5106382979,1.4259788,14.838084,769.40326,21.63495,96.66908,4.82865,33.917267,0.96123844,146.08273,18.548983,16.849455,0.47189683
0.7659574468,4.7209616,16.433928,370.99548,15.367396,96.877975,7.762293,353.63715,0.6693962,173.63713,52.372574,-12.177533,0.48890224
0.7872340426,1.7058605,15.8054085,498.0751,15.111407,96.92088,6.473417,346.04956,0.7514746,166.04956,28.414028,15.940736,0.54252756
0.6595744681,0.8358079,15.51728,423.09616,13.226499,98.206924,5.9669394,352.34143,0.62338275,172.34143,101.57019,145.26599,0.38664612
0.7021276596,0.7967769,15.364636,434.6001,14.6131,98.20673,5.2356625,343.33902,0.69068897,163.33902,199.83925,197.46541,0.444616
0.7659574468,2.744256,15.201198,443.82413,16.208414,98.100105,5.3958673,356.1922,0.71655214,176.19217,251.5155,226.46396,0.42014176
0.7872340426,4.9355288,15.173837,436.3511,16.702307,98.09538,5.209008,352.93927,0.67173064,172.93922,279.06946,177.56561,0.4062945
0.8085106383,2.577335,15.123216,435.5179,17.341358,98.034485,5.061791,358.5825,0.65461725,178.58252,275.3651,259.09045,0.42575303
0.9787234043,2.9794648,14.893574,472.38724,18.952822,97.88013,3.909627,18.883652,0.42841578,161.11635,88.072105,97.07969,0.2987088
0,1.0764158,14.872739,475.6527,18.595098,97.87494,3.7256768,42.878113,0.56682813,137.12187,20.43966,39.045048,0.3459234
0.2340425532,0.6858642,17.10975,438.31625,14.898719,98.019226,0.85194486,38.53363,1.118902,141.46635,-0.71506,1.5634775,0.02050518
0.2553191489,0.2315467,16.91759,323.09875,14.54815,98.07404,0.7330396,358.2116,0.36530527,178.21165,-1.2864277,-1.4047539,0.023082081
0.4893617021,0.5170148,29.376862,-3276.2678,11.493356,98.094925,1.2606847,73.41113,0.50706327,106.58886,-1.7330402,0.8180291,0.030414974
0.6595744681,3.2636218,14.8939295,500.36832,17.2151,98.01295,3.8148923,106.33429,0.22899748,73.66572,217.58482,119.58921,0.24608558
0.7659574468,0.45337224,14.728944,491.28497,19.814089,97.88608,2.8882906,90.19168,0.96894324,89.80831,239.29485,198.72437,0.10586547
0.7872340426,2.3398037,14.641383,498.12985,20.58696,97.87697,3.036953,98.10513,0.10087064,81.89486,268.74338,208.62411,0.18410024
0.829787234,7.495573,14.733577,500.11646,21.687258,97.784874,3.8402395,123.05792,0.1690206,56.942085,280.71048,210.33601,0.3330977
0.8510638298,4.6541004,14.572169,515.1682,22.001427,97.77945,3.3800898,110.56964,0.65011805,69.43037,265.50592,193.40332,0.31890655
0.9361702128,3.7841003,14.400639,573.33734,23.605747,97.55517,4.737327,122.62805,0.24389346,57.37196,165.1924,124.62032,0.36681437
0.9787234043,3.8170834,14.42069,607.9939,23.50578,97.504555,4.9783034,124.76288,0.16432466,55.237133,94.614815,42.98689,0.39503545
0.0638297872,3.5784905,15.043085,700.2912,20.681648,97.52712,3.0662904,116.44208,0.22468452,63.55791,-18.614155,3.132411,0.17998213
0.085106383,3.598339,15.150948,697.0182,20.02436,97.53819,3.1137722,116.52963,0.39117154,63.470364,-16.896322,0.21091762,0.18200779
0.1276595745,3.972224,15.136732,684.64484,19.4966,97.59266,3.2479768,114.14636,0.2853055,65.85364,-17.400328,-3.9636426,0.19124642
0.170212766,0.14224865,15.246689,652.6627,18.96769,97.64235,2.006924,108.90582,0,71.094185,-7.105351,0.23813505,0.080018885
0.1914893617,-1.3345644,15.365586,609.6073,18.670776,97.66701,1.9817106,121.56558,0.2668788,58.43443,-4.917529,-4.5821543,0.051759996
0.2127659574,5.4287004,15.538281,596.91595,18.368563,97.68604,2.7939436,135.40054,0.65521485,44.599457,-15.462684,-8.830306,0.20477262
0.2553191489,1.0691088,15.578326,507.0772,17.887222,97.71265,2.1915185,135.31973,0.7833475,44.680267,-10.059748,4.6705327,0.13708726
0.4255319149,-0.84313184,29.7837,-3276.2678,15.574192,97.635765,2.1342072,129.80673,0.3051877,50.193264,-4.3199067,2.035261,0.09037766
0.4468085106,-0.4552255,35.681423,-3276.2678,15.516229,97.61196,2.1682978,127.33484,0.039564714,52.665157,-4.243325,1.999309,0.0825263
0.5106382979,-0.27825907,38.182747,-3276.2678,16.318325,97.70395,2.9001203,138.4114,0.30454588,41.588596,-2.4240339,1.1420071,0.18850328
0.5744680851,1.1692002,15.815292,723.23865,19.19192,97.61689,5.170423,155.44336,1.0475459,24.556623,55.25511,48.038128,0.3519509
0.7234042553,2.9503102,14.404977,740.35455,24.833202,97.49131,7.5357523,169.39844,1.3735896,10.601543,236.65027,150.71826,0.48856625
0.7659574468,5.4668684,14.396338,726.8915,25.574434,97.39109,7.6396527,164.7055,1.3153697,15.294474,219.03775,99.873856,0.5615902
0.7872340426,0.7292329,14.402585,727.0117,25.673563,97.37962,7.5154347,171.55179,1.6321895,8.448206,220.55756,144.08395,0.5104055
0.8723404255,2.7706916,14.205428,752.03876,25.943546,97.27211,7.6708164,156.28098,1.346685,23.719036,225.66112,126.70547,0.5921277
0.914893617,3.0251794,14.163644,746.41956,26.41424,97.16791,7.89697,156.63364,0.99661934,23.366371,206.23578,108.17991,0.5996221
0.9574468085,2.3835368,14.172269,750.5193,26.379442,97.07028,8.356287,160.80377,1.1146967,19.196207,124.33953,96.860146,0.5681997
1,2.6413968,14.116736,762.6088,25.951242,97.002365,7.9647694,156.46841,1.0208675,23.5316,74.43114,30.310274,0.5717394
0.0212765957,3.168611,14.183249,759.977,25.266932,96.861244,8.222133,155.25671,1.0875063,24.7433,-9.879183,37.956833,0.5660002
0.085106383,3.002984,14.54671,783.86224,23.494686,97.03444,3.8544881,148.262,0.8967851,31.737997,-31.126936,6.7404222,0.27251568
0.2340425532,2.9422307,14.763938,785.5214,22.125923,97.09615,5.7476425,153.05591,0.9968157,26.944077,-32.37065,9.596165,0.417609
0.2553191489,3.4119074,14.798641,780.2324,21.98969,97.09613,5.572895,150.81204,1.0742906,29.187948,-34.647083,7.360905,0.44264355
0.2765957447,0.9814249,14.85226,776.67395,21.827137,97.09609,5.032904,145.73334,0.9985809,34.266666,-31.284433,0.94113386,0.3882403
0.2978723404,2.9234605,14.906134,774.4856,21.673918,97.12895,4.3192677,138.24637,0.8598013,41.753628,-23.664618,2.521449,0.30709365
0.4042553191,0.91399425,15.231095,755.784,20.688448,97.21413,3.5852902,125.2605,0.5764129,54.7395,-16.950325,-1.9021261,0.23891379
0.5106382979,2.5056853,15.099117,779.52704,21.290188,97.212585,6.0206227,156.38348,1.0475459,23.616514,-18.962055,12.837648,0.4084767
0.5319148936,1.9216571,15.043857,794.42847,21.569212,97.26372,6.2222,155.51556,0.9618489,24.48444,-1.6528614,26.278194,0.41335696
0.5531914894,0.41409954,14.888733,820.9292,22.335579,97.27989,6.2618184,162.28674,1.2555426,17.713268,33.90663,26.427652,0.41591147
0.5957446809,1.0830454,14.509877,845.78815,24.575071,97.26689,8.15466,177.22092,1.6454445,2.7790422,89.86143,34.202904,0.513954
0.6170212766,0.066452205,14.435859,837.6292,25.340988,97.27281,8.5179825,181.98468,1.8040693,1.9846551,136.34738,100.512436,0.5960352
